,company name,ratings,company_type,location,other_loc
2118,OnePlus,3.6,Consumer Electronics & Appliances, Chennai ,58 other locations
2119,Bonfiglioli Transmissions Limited,3.5,Industrial Machinery, Chennai ,23 other locations
2120,Kutchina,3.4,Consumer Electronics & Appliances, Chennai ,66 other locations
2121,Rieter,3.5,Industrial Machinery, Chennai ,15 other locations
2122,Tata Steel Downstream Products,3.6,Iron & Steel, Chennai ,38 other locations
2123,Tata BlueScope Steel,3.6,Iron & Steel, Chennai ,37 other locations
2124,The Indian Hotels Company,4.1,Hospitality, Chennai ,54 other locations
2125,Ozone Overseas,3.9,Building Material, Chennai ,57 other locations
2126,SBI Capital Markets,3.6,Financial Services, Chennai ,124 other locations
2127,Premium Transmission,3.4,Industrial Machinery, Chennai ,17 other locations
2128,Neilsoft,3.2,Engineering & Construction, Chennai ,11 other locations
2129,Fossil Group,3.8,Fashion & Textile, Chennai ,40 other locations
2130,Nexteer Automotive,3.8,Auto Components, Chennai ,11 other locations
2131,Anunta Technology Management Services,3.5,IT Services & Consulting, Chennai ,20 other locations
2132,Calsoft,2.7,IT Services & Consulting, Chennai ,6 other locations
2133,Mahindra Lifespace Developers,4.1,Real Estate, Chennai ,24 other locations
2134,Havmor Ice Cream,4.1,Food Processing, Chennai ,69 other locations
2135,Siyaram Silk Mills,4.0,Fashion & Textile, Chennai ,38 other locations
2136,Talbros,3.8,Auto Components, Chennai ,24 other locations
2137,National Bulk Handling Corporation,4.1,Agriculture, Chennai ,76 other locations
2138,Secure Value,3.3,IT Services & Consulting, Chennai ,83 other locations
2139,Dun & Bradstreet,3.1,Analytics & KPO, Chennai ,16 other locations
2140,Freyr Solutions,3.7,IT Services & Consulting, Chennai ,8 other locations
2141,National Organic Chemical Industries,3.8,Chemicals, Chennai ,13 other locations
2142,Flatworld Solutions,3.4,BPO, Chennai ,10 other locations
2143,India Nippon Electricals,3.9,Electrical Equipment, Chennai ,26 other locations
2144,Chambal Fertilisers And Chemicals,3.8,Agro Chemicals, Chennai ,53 other locations
2145,Ramada,3.9,Hospitality, Chennai ,57 other locations
2146,Al Turki Enterprises,3.6,Oil & Gas, Chennai ,15 other locations
2147,Magus Customer Dialog,3.7,BPO, Chennai ,18 other locations
2148,Tally Solutions,4.0,Software Product, Chennai ,67 other locations
2149,A. O. Smith India Water Products Private Limited,3.9,Consumer Electronics & Appliances, Chennai ,50 other locations
2150,TTK Healthcare,4.1,Healthcare, Chennai ,77 other locations
2151,Aliens Group,4.0,Real Estate, Chennai ,6 other locations
2152,Recpdcl.ltd,4.0,Facility Management Services, Chennai ,67 other locations
2153,Pole To Win,3.3,Gaming, Chennai ,9 other locations
2154,InfoBeans,3.3,IT Services & Consulting, Chennai ,7 other locations
2155,Aculife Healthcare,3.0,Pharma, Chennai ,34 other locations
2156,Tagros Chemicals,3.5,Agro Chemicals, Chennai ,12 other locations
2157,Avalara Technologies,3.0,Software Product, Chennai ,6 other locations
2158,Indian Political Action Committee,2.8,Other, Chennai ,20 other locations
2159,Arvind Fashions,3.8,Fashion & Textile, Chennai ,60 other locations
2160,Tyger Capital,4.0,NBFC, Chennai ,118 other locations
2161,Ingersoll Rand,3.9,Industrial Machinery, Chennai ,29 other locations
2162,Spice Money,4.1,FinTech, Chennai ,109 other locations
2163,Theobroma Foods,4.0,Food Processing, Chennai ,32 other locations
2164,Realty Assistant,3.4,Real Estate, Chennai ,16 other locations
2165,NeoGrowth Credit,3.0,NBFC, Chennai ,31 other locations
2166,Prolifics Corporation,3.6,IT Services & Consulting, Chennai ,6 other locations
2167,Ensono,4.1,IT Services & Consulting, Chennai ,10 other locations
2168,Orient Bell,3.3,Building Material, Chennai ,71 other locations
2169,Uniparts Group,3.6,Industrial Machinery, Chennai ,14 other locations
2170,Samsonite,4.1,Retail, Chennai ,61 other locations
2171,International Automotive Components,3.8,Auto Components, Chennai ,17 other locations
2172,Nettur Technical Training Foundation,3.6,Education & Training, Chennai ,45 other locations
2173,Essar Group,3.7,Engineering & Construction, Chennai ,45 other locations
2174,Asian Granito India,3.5,Building Material, Chennai ,65 other locations
2175,Novartis Healthcare,4.1,Pharma, Chennai ,26 other locations
2176,IMS People,3.5,Recruitment, Chennai ,27 other locations
2177,Win Medicare,4.1,Pharma, Chennai ,63 other locations
2178,YKK,3.7,Fashion & Textile, Chennai ,26 other locations
2179,Agro Tech Foods,4.0,FMCG, Chennai ,77 other locations
2180,Western Union,3.0,FinTech, Chennai ,18 other locations
2181,Nous Infosystems,3.6,IT Services & Consulting, Chennai ,8 other locations
2182,Tessolve,3.4,Semiconductors, Chennai ,12 other locations
2183,FCm Travel Solutions,3.2,Travel & Tourism, Chennai ,23 other locations
2184,Aramex,3.4,Logistics, Chennai ,53 other locations
2185,Groupon,3.2,Internet, Chennai ,10 other locations
2186,PC Jewellers,3.9,Metals & Mining, Chennai ,73 other locations
2187,Roca Bathroom Products,3.7,Building Material, Chennai ,58 other locations
2188,Pon Pure Chemical,3.5,Chemicals, Chennai ,42 other locations
2189,Systems Plus,4.3,IT Services & Consulting, Chennai ,11 other locations
2190,Silver Touch Technologies,3.1,IT Services & Consulting, Chennai ,40 other locations
2191,Bangalore International Airport,4.3,Aviation, Chennai ,15 other locations
2192,Roop Automotives,4.2,Auto Components, Chennai ,14 other locations
2193,Carrier Midea,3.6,Consumer Electronics & Appliances, Chennai ,51 other locations
2194,ABC Consultants,3.9,Recruitment, Chennai ,27 other locations
2195,Global Indian International School,4.2,Education & Training, Chennai ,23 other locations
2196,Impact Guru,3.5,Internet, Chennai ,22 other locations
2197,Schoolnet India,3.9,EdTech, Chennai ,91 other locations
2198,Accel Frontline,4.2,IT Services & Consulting, Chennai ,55 other locations
2199,Larsen & Toubro Group,4.2,Engineering & Construction, Chennai ,75 other locations
2200,Haldia Petrochemicals,3.8,Petrochemicals, Chennai ,15 other locations
2201,Indian Institute of Technology Gandhinagar,4.1,Education & Training, Chennai ,43 other locations
2202,Raptakos Brett and Company,3.4,Pharma, Chennai ,61 other locations
2203,Imarticus Learning,3.9,EdTech, Chennai ,24 other locations
2204,Venus Remedies,4.3,Pharma, Chennai ,39 other locations
2205,Penna Cement Industries,4.1,Building Material, Chennai ,47 other locations
2206,Pearson Education India,4.0,Education & Training, Chennai ,58 other locations
2207,TCL,4.1,Consumer Electronics & Appliances, Chennai ,51 other locations
2208,Lotte India Corporation,4.0,FMCG, Chennai ,84 other locations
2209,Jyoti CNC Automation,3.9,Industrial Machinery, Chennai ,31 other locations
2210,Mann And Hummel Filter,3.9,Industrial Machinery, Chennai ,20 other locations
2211,MAYORA,3.8,FMCG, Chennai ,86 other locations
2212,Tao Digital,3.7,IT Services & Consulting, Chennai ,6 other locations
2213,Eversendai,3.6,Engineering & Construction, Chennai ,19 other locations
2214,ICFAI University,3.7,Education & Training, Chennai ,56 other locations
2215,Apex Laboratories,3.8,Pharma, Chennai ,61 other locations
2216,SHARE Microfin,4.3,Financial Services, Chennai ,135 other locations
2217,Karvy DigiKonnect,3.1,Financial Services, Chennai ,20 other locations
2218,Franchise India Brands,3.2,Marketing & Advertising, Chennai ,30 other locations
2219,GE Vernova T&D India,4.2,Power, Chennai ,38 other locations
2220,RCM,4.1,Retail, Chennai ,46 other locations
2221,Indus Net Technologies,3.2,IT Services & Consulting, Chennai ,7 other locations
2222,HealthKart,3.8,Internet, Chennai ,38 other locations
2223,Hero Housing Finance,3.9,NBFC, Chennai ,92 other locations
2224,Axis Finance,3.7,NBFC, Chennai ,81 other locations
2225,Rama Medical College Hospital & Research Centre,4.0,Healthcare, Chennai ,21 other locations
2226,Saama Technologies,3.7,IT Services & Consulting, Chennai ,7 other locations
2227,Gtpl Hathway,4.0,Broadcasting, Chennai ,50 other locations
2228,myGate,3.0,Law Enforcement & Security, Chennai ,20 other locations
2229,Vision India Services,3.8,Recruitment, Chennai ,99 other locations
2230,Zealous Services,2.8,Design, Chennai ,9 other locations
2231,Motilal Oswal Private Wealth Management,4.5,Financial Services, Chennai ,26 other locations
2232,Nidec Corporation,3.7,Electronics Manufacturing, Chennai ,26 other locations
2233,Bank of Maharashtra,3.2,Banking, Chennai ,77 other locations
2234,Oda Class,2.9,EdTech, Chennai ,7 other locations
2235,Onsitego,3.8,Internet, Chennai ,31 other locations
2236,Sagar Cements,4.3,Building Material, Chennai ,44 other locations
2237,ITC Limited - Paperboards Specialty Papers Division,3.8,Packaging, Chennai ,18 other locations
2238,State Street Bank,3.5,Banking, Chennai ,17 other locations
2239,Ess Kay Fincorp,4.0,NBFC, Chennai ,109 other locations
2240,Skillmine Technology Consulting,3.9,Software Product, Chennai ,14 other locations
2241,Owens Corning,3.6,Building Material, Chennai ,12 other locations
2242,Scientific Publishing Services,3.7,Analytics & KPO, Chennai ,7 other locations
2243,Greet Technologies,2.7,BPO, Chennai ,7 other locations
2244,Venkateshwara Hatcheries,3.7,Food Processing, Chennai ,58 other locations
2245,Indian Space Research Organisation,4.6,Defence & Aerospace, Chennai ,33 other locations
2246,Copeland,3.9,Electronics Manufacturing, Chennai ,25 other locations
2247,Samsung SDS,3.0,IT Services & Consulting, Chennai ,22 other locations
2248,Ipsos,3.2,Analytics & KPO, Chennai ,27 other locations
2249,M Baazar,3.9,Retail, Chennai ,90 other locations
2250,GRT Jewellers,4.1,Jewellery, Chennai ,36 other locations
2251,Federal Mogul Goetze,4.0,Auto Components, Chennai ,32 other locations
2252,Sunstone,3.7,Education & Training, Chennai ,25 other locations
2253,Tirumala Milk Products,4.2,Food Processing, Chennai ,55 other locations
2254,American Axle & Manufacturing,4.3,Auto Components, Chennai ,11 other locations
2255,Kcc Buildcon,3.9,Engineering & Construction, Chennai ,56 other locations
2256,Broadcom,3.3,Semiconductors, Chennai ,13 other locations
2257,Ashiana Housing,4.0,Real Estate, Chennai ,19 other locations
2258,Hanon Systems,4.0,Auto Components, Chennai ,20 other locations
2259,Shiprocket Private Limited,3.4,Internet, Chennai ,14 other locations
2260,V-Xpress,3.9,Logistics, Chennai ,62 other locations
2261,Gold Plus Glass,3.5,Other, Chennai ,36 other locations
2262,HYT Engineering Company Pvt Ltd,3.3,Industrial Machinery, Chennai ,27 other locations
2263,National Fertilizers,4.4,Agro Chemicals, Chennai ,35 other locations
2264,D.p. Jain & Co. Infrastructure Pvt .,3.1,Engineering & Construction, Chennai ,41 other locations
2265,ClearTax,3.0,IT Services & Consulting, Chennai ,10 other locations
2266,SML Isuzu,4.2,Automobile, Chennai ,53 other locations
2267,Vidal Health Tpa,3.5,Insurance, Chennai ,40 other locations
2268,Flyjac Logistics,4.0,Logistics, Chennai ,53 other locations
2269,Azentio,3.1,Software Product, Chennai ,16 other locations
2270,Adani Logistics,3.7,Logistics, Chennai ,71 other locations
2271,Indian Overseas Bank,3.3,Banking, Chennai ,84 other locations
2272,Universal Corporation,3.6,Consumer Electronics & Appliances, Chennai ,60 other locations
2273,Kailash Hospital,3.8,Healthcare, Chennai ,25 other locations
2274,Cheil India,2.9,Marketing & Advertising, Chennai ,22 other locations
2275,MRF Vapocure Paints,4.0,Chemicals, Chennai ,97 other locations
2276,Starbucks,4.1,Hospitality, Chennai ,60 other locations
2277,Core Integra Consulting Services,3.4,Recruitment, Chennai ,84 other locations
2278,VRB Consumer Products Private Limited,4.1,FMCG, Chennai ,50 other locations
2279,RDC Concrete (India),4.0,Real Estate, Chennai ,49 other locations
2280,Infotact Solutions,4.4,IT Services & Consulting, Chennai ,15 other locations
2281,Viva Composite Panel,4.6,Building Material, Chennai ,57 other locations
2282,UCAL Fuel Systems,4.0,Auto Components, Chennai ,19 other locations
2283,Sleek International,3.5,Furniture & Furnishing, Chennai ,83 other locations
2284,The Phoenix Mills,3.9,Real Estate, Chennai ,17 other locations
2285,Glaze Trading India,4.3,Retail, Chennai ,86 other locations
2286,AccorHotels,4.3,Hospitality, Chennai ,42 other locations
2287,Mettler-Toledo,3.5,Electrical Equipment, Chennai ,22 other locations
2288,Park Hospital,3.6,Healthcare, Chennai ,22 other locations
2289,IDS Infotech,2.8,IT Services & Consulting, Chennai ,22 other locations
2290,Triumphant Institute of Management Education,3.7,Education & Training, Chennai ,72 other locations
2291,Enphase Energy,2.7,Power, Chennai ,11 other locations
2292,Coronis Health,3.4,Analytics & KPO, Chennai ,10 other locations
2293,PropTiger.com,3.8,Internet, Chennai ,15 other locations
2294,Healthcare At Home,3.8,Healthcare, Chennai ,34 other locations
2295,Mahindra Last Mile Mobility,3.7,Automobile, Chennai ,29 other locations
2296,Nowfloats Technologies,2.8,Software Product, Chennai ,40 other locations
2297,Daimler Truck,3.7,Automobile, Chennai ,8 other locations
2298,Arjas Steel,3.9,Iron & Steel, Chennai ,22 other locations
2299,Alfanar,4.0,Electronics Manufacturing, Chennai ,35 other locations
2300,eNoah iSolution,3.7,IT Services & Consulting, Chennai ,9 other locations
2301,Jamna Auto Industries,3.8,Auto Components, Chennai ,40 other locations
2302,Indigo Paints,3.8,Chemicals, Chennai ,98 other locations
2303,Sangeetha Mobile,3.5,Retail, Chennai ,84 other locations
2304,Christian Medical College,4.1,Education & Training, Chennai ,29 other locations
2305,Cooper Corporation,4.0,Auto Components, Chennai ,13 other locations
2306,Parksons Packaging,4.1,Packaging, Chennai ,26 other locations
2307,Jeeves Consumer Services,3.6,Consumer Electronics & Appliances, Chennai ,58 other locations
2308,PowerSchool India,3.4,Software Product, Chennai ,8 other locations
2309,VIT University,4.0,Education & Training, Chennai ,15 other locations
2310,Karvy Innotech,2.9,IT Services & Consulting, Chennai ,43 other locations
2311,Nissan,3.6,Automobile, Chennai ,73 other locations
2312,Dimension Data,4.5,IT Services & Consulting, Chennai ,53 other locations
2313,Merck,4.1,Pharma, Chennai ,52 other locations
2314,Konecranes,3.9,Industrial Machinery, Chennai ,13 other locations
2315,Burns & McDonnell,4.1,Engineering & Construction, Chennai ,10 other locations
2316,Kuehne + Nagel,3.7,Logistics, Chennai ,33 other locations
2317,Air Liquide,3.6,Chemicals, Chennai ,36 other locations
2318,Srei Equipment Finance,4.2,Financial Services, Chennai ,78 other locations
2319,SRM University,3.5,Education & Training, Chennai ,26 other locations
2320,SPRINKLR,2.8,Software Product, Chennai ,8 other locations
2321,Descon Engineering,4.0,Engineering & Construction, Chennai ,28 other locations
2322,Hindustan Foods,3.6,FMCG, Chennai ,35 other locations
2323,Moser Baer,3.9,Consumer Electronics & Appliances, Chennai ,12 other locations
2324,Kennametal,3.5,Industrial Machinery, Chennai ,12 other locations
2325,Bosch Rexroth India,4.0,Industrial Machinery, Chennai ,19 other locations
2326,Sumitomo Chemical,4.0,Chemicals, Chennai ,81 other locations
2327,Dynacons Systems & Solutions,3.7,IT Services & Consulting, Chennai ,71 other locations
2328,BCH Electric,4.0,Electrical Equipment, Chennai ,38 other locations
2329,AQuity Solutions India,3.7,IT Services & Consulting, Chennai ,20 other locations
2330,Motherhood Hospital,3.7,Healthcare, Chennai ,24 other locations
2331,Bharat Rasayan,3.9,Agro Chemicals, Chennai ,18 other locations
2332,Agilent Technologies,4.0,Pharma, Chennai ,20 other locations
2333,Rosmerta Technologies,3.4,Automobile, Chennai ,56 other locations
2334,Alfa Laval,3.9,Industrial Machinery, Chennai ,18 other locations
2335,Hexagon Capability Center,4.0,IT Services & Consulting, Chennai ,9 other locations
2336,Dixit Infotech Services,3.8,IT Services & Consulting, Chennai ,41 other locations
2337,Grand Hyatt,4.3,Hospitality, Chennai ,28 other locations
2338,World Vision,4.3,Non-Profit, Chennai ,99 other locations
2339,TVS Mobility,4.0,Automobile, Chennai ,71 other locations
2340,Methodex,3.7,Law Enforcement & Security, Chennai ,47 other locations
2341,Heavy Engineering Industries & Shipbuilding,3.9,Engineering & Construction, Chennai ,29 other locations
2342,CES,3.4,IT Services & Consulting, Chennai ,14 other locations
2343,CEVA Logistics,3.9,Logistics, Chennai ,46 other locations
2344,Tekion,2.9,Software Product, Chennai ,4 other locations
2345,Webkul Software,3.7,Software Product, Chennai ,8 other locations
2346,Workcell Solutions,3.7,Pharma, Chennai ,17 other locations
2347,Everest Spices,3.7,FMCG, Chennai ,73 other locations
2348,Patil Group,3.6,Engineering & Construction, Chennai ,51 other locations
2349,KaaShiv InfoTech Company,4.9,EdTech, Chennai ,5 other locations
2350,US Tech Solutions,3.6,Recruitment, Chennai ,14 other locations
2351,Teamspace Financial Services,3.9,Recruitment, Chennai ,118 other locations
2352,Labournet Services,3.9,Non-Profit, Chennai ,57 other locations
2353,Netlink Software,3.2,IT Services & Consulting, Chennai ,30 other locations
2354,Repco Home Finance,3.6,NBFC, Chennai ,87 other locations
2355,Watertec India,3.8,Building Material, Chennai ,72 other locations
2356,Diverse Lynx,3.5,IT Services & Consulting, Chennai ,19 other locations
2357,Elecon Engineering,4.2,Electrical Equipment, Chennai ,22 other locations
2358,GSP Crop Science,4.0,Agro Chemicals, Chennai ,43 other locations
2359,HBL Global,4.3,NBFC, Chennai ,78 other locations
2360,Hathi Cement,4.0,Building Material, Chennai ,41 other locations
2361,LeadSquared,2.7,Software Product, Chennai ,14 other locations
2362,Kores,3.7,FMCG, Chennai ,40 other locations
2363,Auro Realty Private Limited,4.3,Real Estate, Chennai ,26 other locations
2364,Wellness Forever Lifestyle Chemist,3.9,Retail, Chennai ,46 other locations
2365,Thyssenkrupp Industrial Solutions,4.2,Industrial Machinery, Chennai ,26 other locations
2366,Hilex,3.8,Automobile, Chennai ,16 other locations
2367,Acme Generics LLP,3.5,Pharma, Chennai ,24 other locations
2368,Intercontinental Consultants & Technocrats,4.1,Engineering & Construction, Chennai ,59 other locations
2369,The Hershey Company,4.0,Food Processing, Chennai ,63 other locations
2370,Merck Life Science,4.0,Pharma, Chennai ,14 other locations
2371,Johnson Controls Hitachi Air Conditioning,3.7,Consumer Electronics & Appliances, Chennai ,37 other locations
2372,Thermax Babcock Wilcox Energy Solutions,4.1,Industrial Machinery, Chennai ,37 other locations
2373,Hyundai Engineering and Construction,4.4,Engineering & Construction, Chennai ,31 other locations
2374,Intelliswift - An LTTS Company,3.3,IT Services & Consulting, Chennai ,8 other locations
2375,TCG Lifesciences,4.1,Pharma, Chennai ,8 other locations
2376,Joyalukkas,3.9,Retail, Chennai ,69 other locations
2377,Polybond India,3.7,Auto Components, Chennai ,14 other locations
2378,Teachnook,2.9,EdTech, Chennai ,19 other locations
2379,MahendraÃ¢ÂÂs Institute,3.2,Education & Training, Chennai ,94 other locations
2380,Sharda University,3.6,Education & Training, Chennai ,12 other locations
2381,Zara,3.4,Fashion & Textile, Chennai ,22 other locations
2382,Fosroc India,4.3,Chemicals, Chennai ,45 other locations
2383,Toshiba JSW Power Systems,4.2,Industrial Machinery, Chennai ,14 other locations
2384,Department of Agriculture,4.3,Agriculture, Chennai ,141 other locations
2385,Satyam Venture Engineering Services,3.4,Auto Components, Chennai ,12 other locations
2386,Paragon Footwear,4.0,Fashion & Textile, Chennai ,62 other locations
2387,KrazyBee,3.7,Internet, Chennai ,17 other locations
2388,Grihum Housing Finance,3.7,NBFC, Chennai ,124 other locations
2389,Associated Road Carriers,4.1,Logistics, Chennai ,70 other locations
2390,Milkbasket,3.8,Internet, Chennai ,21 other locations
2391,Europa Locks,3.6,Other, Chennai ,44 other locations
2392,Arcesium,3.4,IT Services & Consulting, Chennai ,8 other locations
2393,Andromeda Sales ans Distribution PVT LTD,3.2,Internet, Chennai ,69 other locations
2394,Lido Learning,2.1,EdTech, Chennai ,18 other locations
2395,RCL-PRIYA CEMENT,4.1,Building Material, Chennai ,53 other locations
2396,NCCCL,3.5,Engineering & Construction, Chennai ,25 other locations
2397,MINTIFI,3.5,Financial Services, Chennai ,94 other locations
2398,Aquasub Engineering,3.8,Industrial Machinery, Chennai ,17 other locations
2399,Smartworks,3.5,Real Estate, Chennai ,18 other locations
2400,ANTOLIN,3.7,Auto Components, Chennai ,18 other locations
2401,Trident Hotels,4.0,Hospitality, Chennai ,18 other locations
2402,SMFG India Home Finance Co,3.8,NBFC, Chennai ,109 other locations
2403,ITSource Technologies,2.8,IT Services & Consulting, Chennai ,28 other locations
2404,Siemens Healthcare,4.1,Healthcare, Chennai ,25 other locations
2405,OodlesTechnologies,3.1,IT Services & Consulting, Chennai ,11 other locations
2406,IPE Global,3.7,Management Consulting, Chennai ,92 other locations
2407,CMA CGM Global Business Services,3.9,Ports & Shipping, Chennai ,10 other locations
2408,Pharmarack Technologies,3.5,IT Services & Consulting, Chennai ,69 other locations
2409,Nobel Hygiene,3.7,Healthcare, Chennai ,84 other locations
2410,T&M Services consulting,3.7,Recruitment, Chennai ,92 other locations
2411,Royal Orchid Hotels,4.1,Hospitality, Chennai ,50 other locations
2412,Ssipl Lifestyle,4.0,Retail, Chennai ,49 other locations
2413,Wildcraft,3.7,Fashion & Textile, Chennai ,49 other locations
2414,Muthoot Housing Finance Company,4.1,NBFC, Chennai ,108 other locations
2415,Agarwal Packers and Movers Limited,3.4,Logistics, Chennai ,46 other locations
2416,Jawahar Navodaya Vidyalaya,4.4,Education & Training, Chennai ,147 other locations
2417,Epsilon Carbon,3.8,Chemicals, Chennai ,19 other locations
2418,Maxxis Rubber,3.5,Auto Components, Chennai ,18 other locations
2419,Shakti Pumps,3.7,Industrial Machinery, Chennai ,40 other locations
2420,Bajaj Auto Credit,4.0,NBFC, Chennai ,163 other locations
2421,Time Technoplast,3.8,Petrochemicals, Chennai ,35 other locations
2422,People Group,3.4,Internet, Chennai ,30 other locations
2423,Vijay Nirman Company,3.6,Engineering & Construction, Chennai ,33 other locations
2424,K L University,3.7,Education & Training, Chennai ,19 other locations
2425,MSCI,3.7,Financial Services, Chennai ,11 other locations
2426,Zoomcar,3.7,Internet, Chennai ,29 other locations
2427,Audi,3.8,Automobile, Chennai ,55 other locations
2428,Schaeffer & Sam,3.3,Accounting & Auditing, Chennai ,24 other locations
2429,Transguard Group,3.9,Law Enforcement & Security, Chennai ,26 other locations
2430,Capital Small Finance Bank,3.7,Banking, Chennai ,69 other locations
2431,Medall Healthcare,3.6,Healthcare, Chennai ,52 other locations
2432,NTT Global Data Centers and Cloud Infrastructure,3.9,IT Services & Consulting, Chennai ,17 other locations
2433,Sandvik Mining and Rock Technology,4.1,Industrial Machinery, Chennai ,31 other locations
2434,Euler Motors,3.6,Automobile, Chennai ,27 other locations
2435,Bss Microfinance,3.7,Financial Services, Chennai ,131 other locations
2436,Krishna Group,4.0,Auto Components, Chennai ,32 other locations
2437,Sunflag Iron and Steel,3.8,Iron & Steel, Chennai ,16 other locations
2438,Wipro GE Health Care,4.0,IT Services & Consulting, Chennai ,34 other locations
2439,MAHLE Behr India,3.5,Auto Components, Chennai ,10 other locations
2440,Paytm Payments Services,3.2,FinTech, Chennai ,114 other locations
2441,New Opportunity Consultancy,4.1,Recruitment, Chennai ,139 other locations
2442,Transact Global,4.6,BPO, Chennai ,2 other locations
2443,RedBus,4.0,Internet, Chennai ,21 other locations
2444,Imarque Solutions,3.2,BPO, Chennai ,16 other locations
2445,Hitachi Hi-Rel Power Electronics,3.8,Electronics Manufacturing, Chennai ,31 other locations
2446,Servion Global Solutions,3.3,IT Services & Consulting, Chennai ,14 other locations
2447,Dorset Industries,4.4,Building Material, Chennai ,49 other locations
2448,Ryan International School,3.1,Education & Training, Chennai ,44 other locations
2449,Yamaha Motor India Sales,4.1,Automobile, Chennai ,61 other locations
2450,Expert Global Solutions,3.5,BPO, Chennai ,13 other locations
2451,Concord Biotech,3.7,Pharma, Chennai ,22 other locations
2452,DotPe,3.1,IT Services & Consulting, Chennai ,23 other locations
2453,Deenanath Mangeshkar Hospital,3.9,Healthcare, Chennai ,11 other locations
2454,Ventura Securities,4.0,Financial Services, Chennai ,42 other locations
2455,N Ranga Rao And Sons,3.9,FMCG, Chennai ,76 other locations
2456,Treebo Hotels,3.2,Internet, Chennai ,39 other locations
2457,GGS Information Services,3.8,IT Services & Consulting, Chennai ,10 other locations
2458,Gps Renewables,4.1,Oil & Gas, Chennai ,40 other locations
2459,TÃÂ©cnicas Reunidas,3.9,Engineering & Construction, Chennai ,21 other locations
2460,Vini Cosmetics,4.0,Beauty & Personal Care, Chennai ,95 other locations
2461,SEIL Energy India,4.0,Power, Chennai ,33 other locations
2462,Mitra SK,3.9,Other, Chennai ,49 other locations
2463,Control Print,4.2,Industrial Machinery, Chennai ,45 other locations
2464,Suzuki,3.8,Automobile, Chennai ,59 other locations
2465,The Park Hotels,3.9,Hospitality, Chennai ,25 other locations
2466,Rahee Group,4.1,Railways, Chennai ,48 other locations
2467,SALARPURIA SATTVA,4.2,Real Estate, Chennai ,15 other locations
2468,Tata Digital,2.4,IT Services & Consulting, Chennai ,10 other locations
2469,Vedant Fashions,4.2,Fashion & Textile, Chennai ,49 other locations
2470,Actalent Services,3.6,IT Services & Consulting, Chennai ,9 other locations
2471,Pegasystems,3.6,Software Product, Chennai ,5 other locations
2472,Toshiba Transmission & Distribution Systems,4.0,Electrical Equipment, Chennai ,23 other locations
2473,Kokuyo Camlin,3.8,FMCG, Chennai ,64 other locations
2474,Subway,4.2,Hospitality, Chennai ,66 other locations
2475,Ample Technologies,3.8,IT Services & Consulting, Chennai ,28 other locations
2476,Indifi Technologies,3.7,FinTech, Chennai ,15 other locations
2477,Nabard Financial Services,4.1,NBFC, Chennai ,127 other locations
2478,Debtcare Enterprises,4.3,Investment Banking / Venture Capital / Private Equity, Chennai ,17 other locations
2479,Marelli Motherson Automotive Lighting,3.6,Auto Components, Chennai ,14 other locations
2480,Vatika Group,4.1,Hospitality, Chennai ,18 other locations
2481,Tega Industries,3.7,Industrial Machinery, Chennai ,19 other locations
2482,Yalamanchili Software Exports,3.1,Software Product, Chennai ,12 other locations
2483,Wagh Bakri Tea Group,4.3,Beverage, Chennai ,56 other locations
2484,Hitachi Vantara,3.5,IT Services & Consulting, Chennai ,14 other locations
2485,OneSource Specialty Pharma Limited,3.7,Pharma, Chennai ,6 other locations
2486,Endava,3.5,IT Services & Consulting, Chennai ,13 other locations
2487,Utkarsh India,3.8,Iron & Steel, Chennai ,21 other locations
2488,Syncfusion,3.5,Software Product, Chennai ,5 other locations
2489,Gupta Power Infrastructure,3.0,Power, Chennai ,42 other locations
2490,Adient,4.0,Auto Components, Chennai ,13 other locations
2491,Health India Tpa Services,3.2,Insurance, Chennai ,33 other locations
2492,ZUCOL Services,3.6,IT Services & Consulting, Chennai ,9 other locations
2493,VST Industries,3.7,FMCG, Chennai ,88 other locations
2494,Vaibhav Global,3.1,Jewellery, Chennai ,11 other locations
2495,Al Tasnim Enterprises,3.5,Engineering & Construction, Chennai ,18 other locations
2496,INOX Air Products,4.0,Oil & Gas, Chennai ,57 other locations
2497,B S R & Co Llp,3.1,Accounting & Auditing, Chennai ,21 other locations
2498,McNROE,3.8,FMCG, Chennai ,66 other locations
2499,Akumentis Healthcare,3.4,Healthcare, Chennai ,53 other locations
2500,Teleysia Networks,3.5,Telecom, Chennai ,35 other locations
2501,Lalitha Jewellery,4.0,Jewellery, Chennai ,44 other locations
2502,Rainbow Hospital,3.7,Healthcare, Chennai ,19 other locations
2503,Arabian Industries,3.8,Oil & Gas, Chennai ,22 other locations
2504,RWS Group,3.7,IT Services & Consulting, Chennai ,22 other locations
2505,AIMLAY,4.6,EdTech, Chennai ,3 other locations
2506,Shiash Info Solutions,3.0,IT Services & Consulting, Chennai ,9 other locations
2507,L&T Valves,3.7,Industrial Machinery, Chennai ,15 other locations
2508,Duroflex,4.0,Furniture & Furnishing, Chennai ,46 other locations
2509,Recipharm Pharmaservices,3.8,Pharma, Chennai ,6 other locations
2510,L&T Defence,3.7,Defence & Aerospace, Chennai ,21 other locations
2511,Godrej Infotech,3.7,IT Services & Consulting, Chennai ,17 other locations
2512,Hays Business Solutions,3.4,Recruitment, Chennai ,12 other locations
