,company name,ratings,company_type,location,other_loc
325,Exl India,3.5,Logistics, Noida ,43 other locations
326,Fortis Healthcare,4.0,Healthcare, Noida ,69 other locations
327,NoBroker,3.0,Internet, Noida ,47 other locations
328,Bajaj Electricals,3.9,Consumer Electronics & Appliances, Noida ,233 other locations
329,Movate,3.2,IT Services & Consulting, Noida ,38 other locations
330,Adani Power,3.7,Power, Noida ,127 other locations
331,Sterlite Technologies,3.8,Hardware & Networking, Noida ,101 other locations
332,Sammaan Capital Limited,3.8,NBFC, Noida ,201 other locations
333,DBS Bank,3.7,Banking, Noida ,175 other locations
334,Alldigi Tech,3.9,BPO, Noida ,36 other locations
335,V-Mart,4.1,Retail, Noida ,284 other locations
336,Tractors and Farm Equipment,3.9,Industrial Machinery, Noida ,192 other locations
337,Himalaya Wellness,4.0,Pharma, Noida ,235 other locations
338,Tata Advanced Systems,3.7,Defence & Aerospace, Noida ,55 other locations
339,Northern Trust Operating Services,3.6,Financial Services, Noida ,27 other locations
340,BT Group,3.8,Telecom, Noida ,23 other locations
341,Parle Agro,4.0,Beverage, Noida ,256 other locations
342,JCB,3.9,Industrial Machinery, Noida ,113 other locations
343,Foxconn,3.9,Electronics Manufacturing, Noida ,59 other locations
344,Patanjali Ayurved,3.9,FMCG, Noida ,300 other locations
345,Physicswallah,3.6,EdTech, Noida ,122 other locations
346,McDonald's,3.8,Hospitality, Noida ,149 other locations
347,Laurus Labs,4.3,Pharma, Noida ,33 other locations
348,Paras Hospital,4.1,Healthcare, Noida ,62 other locations
349,ICICI Securities,3.9,Financial Services, Noida ,148 other locations
350,Canara HSBC Life Insurance,3.6,Insurance, Noida ,311 other locations
351,Emcure Pharmaceuticals,3.7,Pharma, Noida ,115 other locations
352,Planet Spark,3.9,EdTech, Noida ,62 other locations
353,Mahindra Holidays & Resorts,3.5,Hospitality, Noida ,113 other locations
354,Mahindra Rural Housing Finance,4.0,NBFC, Noida ,459 other locations
355,Datamatics Global Services,3.4,IT Services & Consulting, Noida ,36 other locations
356,Intellect Design Arena,3.6,Software Product, Noida ,40 other locations
357,Axis Direct,3.6,Financial Services, Noida ,269 other locations
358,Taj Hotels Resorts and Palaces,4.2,Hospitality, Noida ,109 other locations
359,Hero FinCorp,3.9,NBFC, Noida ,389 other locations
360,Cholamandalam MS General Insurance,3.7,Insurance, Noida ,385 other locations
361,Capgemini Engineering,3.4,IT Services & Consulting, Noida ,27 other locations
362,3i Infotech,3.4,IT Services & Consulting, Noida ,127 other locations
363,Info Edge,3.9,Internet, Noida ,69 other locations
364,Cadila Pharmaceuticals,3.3,Pharma, Noida ,133 other locations
365,Adani Group,3.8,Power, Noida ,189 other locations
366,Aditya Birla Group,4.1,Metals & Mining, Noida ,264 other locations
367,Syngene International,3.9,Clinical Research, Noida ,21 other locations
368,KocharTech,3.7,IT Services & Consulting, Noida ,25 other locations
369,Delhi Public School,3.8,Education & Training, Noida ,273 other locations
370,Bureau Veritas,3.8,Other, Noida ,143 other locations
371,Aavas Financiers,3.9,NBFC, Noida ,291 other locations
372,Lifestyle,4.2,Retail, Noida ,129 other locations
373,Xoriant,4.1,IT Services & Consulting, Noida ,23 other locations
374,CorroHealth infotech,3.7,Analytics & KPO, Noida ,31 other locations
375,Akums Drugs & Pharmaceuticals Limited,4.2,Pharma, Noida ,39 other locations
376,GVK Emergency Management and Research Institute,3.6,Non-Profit, Noida ,212 other locations
377,Eureka Forbes,3.6,Consumer Electronics & Appliances, Noida ,184 other locations
378,Straive,3.3,IT Services & Consulting, Noida ,31 other locations
379,Kia India,3.9,Automobile, Noida ,186 other locations
380,RMSI,3.6,IT Services & Consulting, Noida ,25 other locations
381,Sobha,3.8,Real Estate, Noida ,37 other locations
382,Sopra Steria,3.9,IT Services & Consulting, Noida ,20 other locations
383,Unacademy,2.9,EdTech, Noida ,71 other locations
384,Radisson Hotels,4.0,Hospitality, Noida ,126 other locations
385,TaskUs,3.1,BPO, Noida ,35 other locations
386,Myntra,3.9,Internet, Noida ,104 other locations
387,Apollo Pharmacy,3.7,Pharma, Noida ,279 other locations
388,Panasonic Life Solutions India,3.9,Consumer Electronics & Appliances, Noida ,169 other locations
389,Lava International,3.9,Consumer Electronics & Appliances, Noida ,222 other locations
390,TCE,3.8,Engineering & Construction, Noida ,131 other locations
391,SBI Securities,3.6,Financial Services, Noida ,315 other locations
392,Team Computers,3.6,IT Services & Consulting, Noida ,101 other locations
